id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
1981311660741554619,1981311642588828080,7,8,2025-10-23,2025-10-23T10:48:05.000Z,"8. 料金。
Free：ゲーム1本作成＋編集100クレジット。
Pro：月$25で月2,000クレジット＋初月1,500追加（期間限定）。各種生成機能が解放。

登録はこちら：
https://t.co/R5uvypWHeu",2,0,0,0,3,4549,,,○,https://x.com/SuguruKun_ai/status/1981311660741554619
1981311659172876632,1981311642588828080,8,8,2025-10-23,2025-10-23T10:48:05.000Z,"7. 収益化＆公開について。
広告は「1行プロンプトで挿入」→初回プレイヤーから収益化。Proならカスタムドメイン、バッジ削除、コードエクスポート対応。",1,0,1,0,1,4256,,,,https://x.com/SuguruKun_ai/status/1981311659172876632
1981311656786530440,1981311642588828080,6,8,2025-10-23,2025-10-23T10:48:04.000Z,"5. タワーディフェンス。敵ラッシュ/射程/クールダウン等のルールをテキストで定義→即プレイ。広告指示も一文で組み込み可能。 https://t.co/9IRMdgB2nD",1,0,1,0,0,310,,○,,https://x.com/SuguruKun_ai/status/1981311656786530440
1981311653607330100,1981311642588828080,4,8,2025-10-23,2025-10-23T10:48:03.000Z,"4. 西部劇シューティング。ウェーブ生成とヒットエフェクトが一括。アニメーション/VFXは生成→整理まで自動、演出の厚みが出る。 https://t.co/9Z0szWSHk7",1,0,1,0,0,296,,○,,https://x.com/SuguruKun_ai/status/1981311653607330100
1981311650738163969,1981311642588828080,5,8,2025-10-23,2025-10-23T10:48:03.000Z,"3. 潜水×探索アクション。敵や素材のスポーン、UIも自動生成。難易度やアイテムはプロンプト追記でリミックス可能。 https://t.co/nBsXASnrfn",1,0,1,0,1,319,,○,,https://x.com/SuguruKun_ai/status/1981311650738163969
1981311647785386101,1981311642588828080,3,8,2025-10-23,2025-10-23T10:48:02.000Z,"2. 横スクロールのゲームを文章だけで生成。ジャンプ・敵あたり判定・コイン配置まで自動。マップエディタで微調整→即テスト。 https://t.co/WihK96UwbZ",2,0,1,0,0,370,,○,,https://x.com/SuguruKun_ai/status/1981311647785386101
1981311645201625438,1981311642588828080,1,8,2025-10-23,2025-10-23T10:48:01.000Z,"1. 実際に@Gambo_AI_Toolを動かして作っている様子。アセット生成が特に強力で、アニメ/アクションVFX/タイルセット/マップ/オブジェクト/BGM/効果音までAIが一括生成し、ワークスペースへ自動整理してくれる。 https://t.co/XbL3gwccrH",3,0,1,0,2,529,,○,,https://x.com/SuguruKun_ai/status/1981311645201625438
1981311642588828080,1981311642588828080,2,8,2025-10-23,2025-10-23T10:48:01.000Z,"AIで手軽にゲームが生成できる「Gambo」がすごい。
ㅤ
プロンプト一つで「プレイ可能なゲーム」を生成。広告もすぐに挿入できるので初日から収益化も：
ㅤ
活用事例5選をまとめました👇🧵
https://t.co/Kn5tlVKle6",88,6,4,0,70,9875,,○,○,https://x.com/SuguruKun_ai/status/1981311642588828080
1981096376034611305,1981094556788781500,3,3,2025-10-22,2025-10-22T20:32:37.000Z,"ちなみに以下のようなちょっとしたCSSの工夫だけで「人間から見えないがAIは見える」メッセージは簡単に作れるのでかなり注意が必要な気がします。",16,2,0,0,6,5305,,,,https://x.com/SuguruKun_ai/status/1981096376034611305
1981095711308644480,1981094556788781500,2,3,2025-10-22,2025-10-22T20:29:59.000Z,"検証結果としては

Perplexity Comet：インジェクション通過❌
Brave leo：インジェクション通過❌
ChatGPT Atlas：インジェクション通過せず✅

という感じでした。
つまり今回の検証の範囲では、Atlasが一番安全なブラウザエージェントになりますね。 https://t.co/MY8AvJAiL2",20,4,1,2,2,8095,○,,,https://x.com/SuguruKun_ai/status/1981095711308644480
1981094556788781500,1981094556788781500,1,3,2025-10-22,2025-10-22T20:25:23.000Z,"ChatGPT Atlas含め、「ブラウザ操作AIエージェント」の脆弱性を試せるサイトを作ってみた。このサイトにアクセスして「このサイトを要約して」と入力してみて。いきなりAIの語尾がゆるふわ系になったらそのAIは人間が見れないメッセージに従っているのでかなり危ない...

👉 https://t.co/SGLM7CpsMy https://t.co/TPgBhObnVQ https://t.co/zx4oRJPinl",170,23,1,7,100,47930,○,,○,https://x.com/SuguruKun_ai/status/1981094556788781500
1981079404848591360,1980964947803713837,5,5,2025-10-22,2025-10-22T19:25:11.000Z,"追加：

❌ ReplitやManusに課金してウェブサイトを作成する
⭕️ 簡単なウェブサイトやバイブコーディングでよければGoogle AI Studioのビルド機能で作れるしデプロイもすぐにできる",9,0,0,0,8,5465,,,,https://x.com/SuguruKun_ai/status/1981079404848591360
1981003136526590350,1981002359825371571,6,6,2025-10-22,2025-10-22T14:22:07.000Z,"「ChatGPT atlas」についてはこちらでまとめています：
https://t.co/hGOTBs1Lv7",18,2,0,0,10,13818,,,,https://x.com/SuguruKun_ai/status/1981003136526590350
1981002371305291789,1981002359825371571,5,6,2025-10-22,2025-10-22T14:19:05.000Z,"この辺りも参考になります。
いわゆるGPTsなどの「プロンプトインジェクション」と似ているところも多いですが何せブラウザはAIの権限がデカすぎるのでめちゃくちゃ危ない状態です。

地味な話かもしれないですが対策なりは理解した上で使うのがオススメです：
https://t.co/1sBFI6MZLp",32,4,1,0,14,9520,,,○,https://x.com/SuguruKun_ai/status/1981002371305291789
1981002367547183360,1981002359825371571,4,6,2025-10-22,2025-10-22T14:19:04.000Z,"3. イスラエルの方のLayerXが報告。細工済みURLを一度踏むだけで、CometのAIが自分でメール/カレンダー等の情報を引き出し送信するケース。従来のSOP/CORSの“境界”が効かない世界観。 https://t.co/ZLxUbNw0MR",24,5,1,0,5,5215,○,,,https://x.com/SuguruKun_ai/status/1981002367547183360
1981002364812452095,1981002359825371571,2,6,2025-10-22,2025-10-22T14:19:03.000Z,"2. 「このサイト開いて」と頼むだけで、ページ本文の“露出した指示”がLLMに混入→ユーザー意図を上書きし得る。要約ボタンすら不要＝発火条件が広いのがポイント。
https://t.co/D6Vc2vqvdn",20,5,1,0,5,4987,,○,○,https://x.com/SuguruKun_ai/status/1981002364812452095
1981002362472087566,1981002359825371571,3,6,2025-10-22,2025-10-22T14:19:03.000Z,"1. 「要約して」とスクショをAIに渡すだけで、画像内の薄い文字＝隠れ指示を“命令”と誤解→ユーザーの認証済み権限で越境操作の恐れ。見た目では気づけないのが厄介。まずは知って止める。
https://t.co/UiOL2nTdNH",25,7,1,0,10,5704,,○,○,https://x.com/SuguruKun_ai/status/1981002362472087566
1981002359825371571,1981002359825371571,1,6,2025-10-22,2025-10-22T14:19:02.000Z,"「ChatGPT Atlas」はセキュリティ的にかなり危ないことを理解して使うべき。AI搭載ブラウザで“見えない命令”が勝手に走ってAIを悪用する件、Perplexity Comet・Fellouの新脆弱性も公開。「ブラウザ系AIエージェント」全般に当てはまる構造的リスクです。覚えておきたいリスクと対策をまとめました👇🧵 https://t.co/dM7AGROzWm",582,113,3,24,412,166841,○,,,https://x.com/SuguruKun_ai/status/1981002359825371571
1980968175509414234,1980964947803713837,4,5,2025-10-22,2025-10-22T12:03:12.000Z,"ちなみに今GrokがXのポスト全部見てるらしいので、意図的にXのアルゴリズムに合わせた本質情報的なものを増やしてます。

これで伸びるのかどうか...",8,0,1,0,1,8724,,,,https://x.com/SuguruKun_ai/status/1980968175509414234
1980966201154302104,1980964947803713837,3,5,2025-10-22,2025-10-22T11:55:21.000Z,"スモールスタートという観点で行くと、このGPTsを起点とした実装の流れは個人的にかなり気に入ってます：
https://t.co/KWdhkrzhsn",9,1,1,0,5,12829,,,,https://x.com/SuguruKun_ai/status/1980966201154302104
1980965539020148801,1980964947803713837,2,5,2025-10-22,2025-10-22T11:52:43.000Z,"これは組織の規模感やセキュリティレベルにもよって変わってくると思いますが、「まずはスモールスタート」という観点で言うと初っ端から「DIfyやn8nを使って完全オリジナルで自動化！」とかやっているとなんだかんだやらなくなるので、小さく実装していくのがオススメですね。",11,0,1,0,1,5314,,,,https://x.com/SuguruKun_ai/status/1980965539020148801
1980964947803713837,1980964947803713837,1,5,2025-10-22,2025-10-22T11:50:22.000Z,"AI活用するなら絶対に覚えておきたい、
そこにAI当てるぐらいならこっちの方がいいよ一覧：
ㅤ
❌ AIバイブコーディングでLP作る
⭕️ ダサいしStuidoでテンプレ買って作る方が文字・写真変えるだけなのですぐに終わる
ㅤ
❌ Slackで日報を取得できるAIエージェントをDifyとかで作る",476,28,2,14,534,74134,,,,https://x.com/SuguruKun_ai/status/1980964947803713837
1980957224572006675,1980605393400168952,5,5,2025-10-22,2025-10-22T11:19:41.000Z,"「個人的な思想を管理する」ことに重きを置いてる人はObisidinaが色々拡張機能なり既存記事も多いのでオススメです。

ただ、重要だとは思いつつ、、現状の物理インターフェース的にまだまだ個人的な思想をファイルとして全部入れるのはよほど管理向いてる人じゃないと厳しいなと感じてやめました。",11,0,0,0,4,8309,,,,https://x.com/SuguruKun_ai/status/1980957224572006675
1980956120375009788,1980605393400168952,4,5,2025-10-22,2025-10-22T11:15:18.000Z,"ちなみにAIにまとめてもらったけどNotion / Obisidian / Drive の使い分けはこんな感じになるかと。

ただ、AIドリブンに行きたいなら個人的には確実に「Drive Codex運用」がオススメですよ。

開発とかまでも一気に統一媒体で管理できるようになるので超楽です。 https://t.co/dMXpbNmMCo",20,2,1,0,27,10045,○,,,https://x.com/SuguruKun_ai/status/1980956120375009788
1980902584413192515,1980902569120788693,3,3,2025-10-22,2025-10-22T07:42:34.000Z,"その後「ではこれをダイアグラム図で出力して」といえば仮説思考の流れが分かりやすいグラフになるのでこれもオススメ： https://t.co/HTh68n7PoR",10,0,0,0,5,4184,○,,,https://x.com/SuguruKun_ai/status/1980902584413192515
1980902577928851790,1980902569120788693,2,3,2025-10-22,2025-10-22T07:42:32.000Z,"この手法、深い思考が得意なGPT-5 proで活用するとすごいことになる。打ち手や変数が複数あるタスクだったら自分は必ず使用するようにしてる。オススメ： https://t.co/kaE3BWFy7l",6,0,1,0,5,4908,○,,,https://x.com/SuguruKun_ai/status/1980902577928851790
1980902569120788693,1980902569120788693,1,3,2025-10-22,2025-10-22T07:42:30.000Z,"ChatGPTの回答に一味加えたいなら、 
 "" 仮説検証思考で考えて下さい ""と入力すれば解決。  
これだけでAIが多角的に分析できるようになるので、戦略立案にもバッチリ👇🧵 https://t.co/zTpm81Ttde",271,20,4,0,245,23016,○,,,https://x.com/SuguruKun_ai/status/1980902569120788693
1980730391284838650,1980730374524141899,5,5,2025-10-21,2025-10-21T20:18:20.000Z,"4.提供状況。
macOSで世界同時提供：Free/Plus/Pro/Go。Win/iOS/Androidは近日予定。

DLはこちら👇
 https://t.co/oqkwl9nJZX",8,0,0,0,4,5638,,,○,https://x.com/SuguruKun_ai/status/1980730391284838650
1980730386608189907,1980730374524141899,4,5,2025-10-21,2025-10-21T20:18:19.000Z,"3. Agent mode。
Plus/Pro/Businessで有効化可。
買い物のカート投入や調査の自動化など“ページを開いて操作”まで代行。・重要操作は確認がオススメ。 https://t.co/mZkNaQyeNQ",10,1,1,0,4,6092,○,,,https://x.com/SuguruKun_ai/status/1980730386608189907
1980730382237499396,1980730374524141899,3,5,2025-10-21,2025-10-21T20:18:17.000Z,"2.  「Ask ChatGPT」サイドバーで、今見ているページを要約・抽出・追質問。
タブ移動なしで読み/下書き/比較まで手元で完了。 https://t.co/srd1PLn6Gx",6,0,1,0,1,1482,○,,,https://x.com/SuguruKun_ai/status/1980730382237499396
1980730377468797214,1980730374524141899,1,5,2025-10-21,2025-10-21T20:18:16.000Z,"1. 新規タブで「質問 or URL」。
チャット画面＋検索リンク/画像/動画/ニュースをタブ切替で横並び表示。
調べ物→可視化→深掘りが1画面で完結。 https://t.co/pyaIy9KSpx",11,1,1,0,3,1854,○,,,https://x.com/SuguruKun_ai/status/1980730377468797214
1980730374524141899,1980730374524141899,2,5,2025-10-21,2025-10-21T20:18:16.000Z,"速報。ChatGPTが操作するブラウザ『Atlas』が登場。
ㅤ
ウェブサイトの文脈を理解し検索・要約・操作まで「コピペなし・タブ往復なし」で実行：
ㅤ
活用事例3選をまとめました👇🧵
https://t.co/rKqdq83WPp",215,21,2,3,163,43353,,○,○,https://x.com/SuguruKun_ai/status/1980730374524141899
1980613060768285083,1980605393400168952,3,5,2025-10-21,2025-10-21T12:32:06.000Z,"NotionのAI機能でデータベース作成を自動化する：
https://t.co/QyCAx9pzt1",16,0,1,0,9,18834,,,,https://x.com/SuguruKun_ai/status/1980613060768285083
1980612682471395701,1980605393400168952,2,5,2025-10-21,2025-10-21T12:30:36.000Z,"ちなみにGoogle Driveに保管しておくとChatGPTからも手軽にアクセスできるのでオススメ https://t.co/cfMDAV8DWr",16,1,1,0,14,12820,○,,,https://x.com/SuguruKun_ai/status/1980612682471395701
1980605393400168952,1980605393400168952,1,5,2025-10-21,2025-10-21T12:01:38.000Z,"ObsidianもNotionも使わなくなった。
ㅤ
コンテキストエンジニアリングで個人的にオススメなのは「Google Drive」で管理すること。
ㅤ
Drive → OpenAI Codex でファイル管理する形が個人的には好き。
Drive ⇄ Github連携もできるからpptxとかpdfなど重いもの以外は履歴保存もできる。 https://t.co/Hb1Vx4OIHi",598,48,5,6,686,140726,○,,,https://x.com/SuguruKun_ai/status/1980605393400168952
1980223013619634604,1980223006166417441,2,3,2025-10-20,2025-10-20T10:42:11.000Z,"この前行ったドイツのAIミートアップでClaude Codeの有益情報が多数ありました：
https://t.co/lIWsxdtcNx",9,0,0,1,3,10935,,,,https://x.com/SuguruKun_ai/status/1980223013619634604
